Feature ID	Taxon	Confidence
69e611251f4d8582e312afa5737f033e	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999964068659928
6375d6db4733607e79a11e2c52a4d583	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9015557329889122
5c82dc47435864e490625ae01151570e	d__Bacteria; p__Bacillota; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus	0.99999941456963
dc2721103659fe9f1d3ead56a11df243	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.9419134208542749
d6960828e54e3b0059ec5cdf24b16d2f	d__Bacteria; p__Bacillota; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.9983062653895536
10541b6401f0ea0b38e3fcd6265d3c86	d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemanella	0.9999999999992042
a684e731a405ce64b1669976e6658a2d	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Senegalimassilia	0.9999973899742782
f85e24e12602e3e64bf399e03211642b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	0.9999999933764201
b5273023863d8556eae399fbe127bfa1	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.9857926992446548
470dd02996e31255357eeeaa3672b469	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group	0.7916432374847565
50e9686d4c494334e60b5230478d3387	d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999464677
e27680d4009f98f30248d823bc17fb8e	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Pasteurellaceae; g__Haemophilus	0.9146047617943867
ee293984c0110b2eeceb8427fdf448fb	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.7876291114796687
e5413f67faa6b8c0c3e63e48836c0b42	d__Bacteria; p__Bacillota; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium	0.9999998761572405
a1a3200b76bcd6000a0914892d370b6e	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.8630750703306279
a1a300c872047a7d8b6b294b17cfb63b	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger	0.9727611006666632
5898ec3a80ad76122c711774a3be2994	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__Incertae_Sedis	0.9999997327025982
bb4c514d88f41738953131d5bf18f024	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999842513462
7d285be20e3ad3812eb21be379357ef1	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia	0.9586551529158002
dad9c1aff4e6d7faab64199863616bc7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999987264503299
f1aba425dcbf37c22bf4f9849be2c790	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.999998008594567
94aa237534fc5913f79df9f144f7a9b3	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Slackia	0.9999999999993747
8133592a0dd3d6f104c1299d656af362	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9913572674861946
6f8461f38f17b163a804fac9e3e67b89	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__Incertae_Sedis	0.9999796536735428
6a6fcf8f9b8bb1ab9e5f8456ee7fb109	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Mediterraneibacter	0.9905778063258476
deb170734ab392b36e5653feffb25146	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Howardella	0.9999999997953068
ec4075339e16f5cd45fd5a7955596899	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999846214679
9f8668eb1c5f9d9a992dd49245db090e	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.9094547456643088
afd87e82de329a1ed75b98b5b606843c	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Dorea	0.9407771915314117
f22fb834d2c3f32a89f7b1e032fbb0fd	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999996947224
a180485ac456840a8e7a0014a4bcd598	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger	0.9847983542541094
ae296b1ad16f3e6585dc4469af22831f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.99996453404245
73bf8d1a5983e34a0cb84e3cae127815	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999696259114365
03f9f24310afe6886050a6af1b4810d1	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK3A20_group	0.999928050323485
87368903a585e254843c93dbbe0b59de	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__Incertae_Sedis	0.999987341718746
262ba8fff46ca0c6fee6af217feea7df	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	0.9969743117492633
4be5ec3f2050a6bc7db8d4b18e74afc5	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Agathobacter	0.7985249526699945
8347bd34436f72573fcde614b95d4702	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.999938703251947
06a2c7fb2571072f2340dcee4dd2f151	d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__Incertae_Sedis; g__Incertae_Sedis	0.9999998970400608
68dd268a37c112ba60a59fabd8743441	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999747474083622
88c3b2c4cdf2e1ac74425b14960376be	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999998835437293
b15165107bf1c1c029df56aacc13ecf3	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999602807
a0b7d83fb64749f9a4b15b3728425b97	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus	0.9867125176931285
26a97a2c89b7dac1eaaa5d3a4dd97c07	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.8910970901593026
df15aa00cffdc5235078831e54deb6db	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.8542469482814113
85b4d7d480ef06ef2844b93115d87480	d__Bacteria; p__Bacillota; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera	0.9999999967736244
0d6bce2909152ecd402d6905c94ac4e9	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.9993618571706562
6013b9e15b35c4e724eb0c323c05f9d3	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group	0.9991295231390123
5173dbed1ba24aca7d164bf37813de35	d__Bacteria; p__Bacillota; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister	0.9902021502803402
3ed27601f770e9653f93c9f8a2f75d29	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9963645861236394
c88e37c00a5abc483dada3afc5da38a3	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruthenibacterium	0.9999923122730286
e47a63686b619f67783f9b9aa52b86bf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.9999999999994174
e356478388a246c0d7d90e23ef1d506a	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Incertae_Sedis	0.9999999924789194
bfe54af4c9180d37a0d76f6dafe79a5a	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.857741310283591
6538006f1b9858bcda9211d17e4cd89f	d__Bacteria; p__Cyanobacteriota; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilaceae; g__CAG-196	0.8201528487518459
e6433dcb8445a6a54879df7ef52194e1	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.7651150355588326
b96d6ac0476fca5cd6176cfbeef199b2	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9937641320622922
a67cb378efc39872e25df8467bd8616e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999996638501326
fac50837e13e2562b1147171e32912a6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999985667352616
d5c7d97e6f4f5789d574d321dcca0992	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter	0.9999093209058566
23fed68c6c76ab10ba1be8a43e9176e7	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9999350682040045
ea662f48f14bcb16f34cffbe4dc366d6	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.7277692885637128
5e7503d63ed76d40cc0879df32bc342d	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.8795303904549816
a7a1a93ecfcef4cb45b42307a4fa3bca	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999998770477
b59df8f3a55189f5e045e50acbae6dc0	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9569373743151216
bc109f6c7e82b43f2405cc2775d5746c	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999990859152
1d38c3d3e21b0567dac79cc36187431a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Incertae_Sedis	0.9999999937279256
3cc6cc9dfd4acb48c522fd2e6b28c2fb	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.9955854262884938
14f9cc8ecdda2728b7966b31a87b17a4	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999992776984596
4615dffd5616f456ec13b4b8b2e2c556	d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Solobacterium	0.9999552525818824
c4187ca9212063e21c3b7c7b4de15927	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__Incertae_Sedis	0.9999984878734332
718b2235c59b41d062fcbe093f4ed038	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999997989170086
d58d0a298eeee564bf6901d19ad1141c	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Incertae_Sedis	0.9999999999964615
2ea35c2aa510ab4f9fbc93c8e65bdd51	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Succinivibrionaceae	1.0000000000000009
568a63615bbf7c37fe5a9876a2680db5	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	0.999973458873234
05d713dca5364616dbb4f78a2112c924	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999954519012
4a880ce48207f8f8c19f8e8f49f125cb	d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9999999968764399
c1e6a3b26cc7d12c8f7e22ebb092e001	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999949935869
d2c0ca30e3b7c2d0deb4041a22dfaa65	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger	0.9777404157341244
2f31a77c8cbda3ec165d1c15a2795176	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-873	0.9999999871616297
c53bf01bd799f8fa29ea8366532dd861	d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999963762
102ebfe1ea2610313d56c3442f02c3b7	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia	1.0
ee94b042fce1e0d75af093d7d1b1d340	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.997990511115347
c84c55087f083c4c1ab6b9b531dec343	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Incertae_Sedis	0.9571658285372439
9afa8a886ce58d005817de2ccf965cab	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9998238254472408
c3c8d537f5afdd76af1dd96e7e974368	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ruminantium_group	0.9999807138586786
e17d964cd0fd8c2ddbd1dacfa8b536e3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.9987911631509118
63b26504f32377cd78d6068bffb86b9a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999986287648
cac6731a5014da8d0d907db34633c5b7	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.8079737393619045
79bdd1b666f32bea849295d02c3c1494	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__[Eubacterium]_siraeum_group	0.9999999339384709
2c28f59ac40a4baed8a1ab2d6bd7f35e	d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999997005204
0a3aa5435ee4516b3953f745f41c011e	d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae_UCG-006	0.999916882792983
26de1a0803f3f29d18eaa3d9d22550e7	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999180602
1dc7907fcf2ce8955a6f6ac56b96fca0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9999987797759131
38f051d44f8ce744cce08e9d6271ea7f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Leyella	0.9999999933291832
fce9f4d565c2041153f23c0842ea25f8	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__Incertae_Sedis	0.9999993010989554
9021d540260fa43647e28a2093a82479	d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999997553175
e803ff46adaa0fa149ef151b082378a0	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group	0.8695751308157967
c9ea71f39bda8752713c8e90dff2b875	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes	0.9999998867360411
7bdbc51c6785d6541ee05af3e7edd9a3	d__Bacteria; p__Bacillota; c__Bacilli; o__RF39; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999991189
317d12e40d388da410a8cca6e703c423	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.9999999950930365
1aca1245b4372e16111487d949068414	d__Bacteria; p__Bacillota; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Incertae_Sedis	0.983383584582469
2673143ffb9d8ff3ad82fa40e325973c	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__Incertae_Sedis	0.9999979342755572
f902b43c05de54d1441dee0b08621f8a	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia	0.9555799508176619
8468e308e3ff23c41059c416ba2b2676	d__Bacteria; p__Bacillota; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Phascolarctobacterium	0.9999999182021246
0d7ad4c2be704c46cf2e72849ea2a853	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999465246
9ef6efd0e49ef5e1efe3613b0e427312	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia	0.8998795471437789
0e1dcba2a26611bacba2adfc23ac6418	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Coprococcus	0.9998090985383106
00979c6b417b7978c1c656e263cdd054	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_xylanophilum_group	0.9996265833976862
97bac93c8b77012cb94daee3dc4deec4	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Gemmiger	0.9844319455075026
16cfd43bfd05490323335808a17688de	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999795040557743
f2e4355abb553aed0f53a97b59f2acf2	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.8585490016423085
85fddfaca6687f22a2b1c5ed45a6041c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Incertae_Sedis; g__Incertae_Sedis	0.9997016997066769
04a802674683d317a8c7484ce2407ce0	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-003	0.9999616835225615
3e2bfdd1acae4723c96e344f91b262d8	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.9996342569969419
fb798da6858b8b3f34077164a4ec9315	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999998703251578
03af966ff07ddef2b87da992b85b600b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999999984937062
0c3b183b535d14b8624b3e738cb18375	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema	0.999582919209382
3858d1c1532adb2eef1bab1321567918	d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridia_UCG-014; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999141522
f95cab37fba4160de15015f4d520839f	d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelotrichaceae_UCG-003	0.999998612017333
a5189f77a2cfeab3bc1602ff5c8ac3e9	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9998973549328022
4119ee9eb78e6baa92065d886a5e24ac	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group	0.9024021837625746
