baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Domain	Phylum	Class	Order	Family	Genus	Species
1.0994980246706243	-0.18635069926150702	0.21850610274850185	-0.8528397921956196	0.39374815372984984	0.638350901374961	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.297706395151127	0.20753042045421735	0.22564231992151204	0.9197318150531568	0.357712922623243	0.6030742687386792	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.211691441923739	-0.43115507930534996	0.22558370081284734	-1.911286488127315	0.0559677745042923	0.1789248353028672	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0920184635204166	-0.18958534287758924	0.21955525785602	-0.8634971657199645	0.38786417708613263	0.6331034405428956	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.7651789670391052	0.6804769233285838	0.23295358386703605	2.921083728494955	0.0034881606962358655	0.022987324350639524	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
42.278221937138845	0.1865260534724751	0.9134804920655566	0.2041927059117634	0.8382029111198499	0.93050731013831	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0920184635204166	-0.0631825628735117	0.22008670148142515	-0.28708032992554156	0.7740508129969947	0.9001254153466376	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0247024131685476	0.12229655966783576	0.21371114162963714	0.5722516792305407	0.5671514806643553	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0284421937436516	0.01837478504208346	0.21651485852889402	0.08486616192039002	0.9323677935797244	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.1555947332971817	0.33701922966246944	0.20519681790503916	1.6424193762031678	0.10050312209793204	0.2650351745973992	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.1817731973229084	0.456455784771925	0.2100349724539455	2.1732370539959116	0.029762480292126345	0.11104207893744	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0321819743187555	-0.03226711949460481	0.21626376303219244	-0.14920261740660462	0.8813937547208017	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
32.831536204426584	-0.07059419471317811	0.3405705897919947	-0.20728212250004877	0.8357895351336753	0.9296482529829115	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.3650224455029958	-0.37062088550157135	0.22738102681602496	-1.6299551932336132	0.10311096722091864	0.2691398422833077	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0546206577693784	-0.08229074975782774	0.21663495441607433	-0.37985905820063615	0.7040500401442453	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0396615354689631	-0.019930995457077653	0.2164990129403947	-0.09206044492482256	0.9266500153240979	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
3.193775146728766	-0.35231547128491597	0.2840773112122369	-1.240209820986716	0.21489779679919893	0.4379027007025713	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.1181969275461434	-0.08858004276755292	0.21370217776541842	-0.41450229330272675	0.6785062878770551	0.839479275221893	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.043401316044067	0.03170085183055474	0.21671008307732487	0.14628231128148975	0.88369852919586	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.043401316044067	-0.11269029074184707	0.21620010710735704	-0.5212314288349968	0.6022055625932992	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
2.023223826721269	-0.17672740852076896	0.24286700637114048	-0.7276715399155561	0.46681467608021643	0.6982288728067237	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0209626325934438	-0.016774750138696014	0.21696232857379333	-0.07731641824166069	0.9383718301348564	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0359217548938593	0.13217021202181825	0.21214831928543348	0.6230085275575092	0.5332789180426758	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0733195606448975	-0.04972811659143879	0.2161231595969995	-0.23009156762359856	0.8180206171868312	0.9175505945391891	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0471410966191708	0.17148793939532941	0.21030552448135573	0.8154228939931266	0.41483028404037975	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0396615354689631	-0.04991744548141022	0.2163582251753539	-0.23071665262992963	0.8175349355914898	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
159.04913061418068	-0.5518148041031831	1.2978319108167908	-0.42518202819955186	0.6707039842761608	0.833185091329251	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.4585169598805914	0.14196969483483324	0.24124457655023474	0.5884886485946376	0.5562043508916248	0.7607238539154979	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0247024131685476	0.05527400242712424	0.21378389540250256	0.25855082452799766	0.7959818295828431	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
2.7375219165660996	0.3168990564451791	0.2699652666622849	1.1738512156143641	0.24045462566107215	0.4704485562610512	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0247024131685476	-0.04386726865474881	0.2159965294240853	-0.20309246991936747	0.8390627572213762	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.01722285201834	-0.01763124715364654	0.21681319356785034	-0.08131999194102987	0.9351874753729723	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0209626325934438	-0.04398287829032245	0.21678090618568796	-0.20289092367133132	0.8392202886058775	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.01722285201834	0.05383596261824317	0.2150169354874358	0.2503801037634498	0.8022934145943255	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
68.71474350049829	0.663801440766164	0.38130439940188016	1.740870133697416	0.08170634494293666	0.23122339793375274	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0321819743187555	-0.08033758909369568	0.21645269890132116	-0.371155404859705	0.7105217863016511	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.4921749850565258	-0.5420092131817932	0.24184935890703724	-2.2411025426374285	0.025019433547365588	0.09807382196187595	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.01722285201834	-0.02621902999095758	0.21669143556959938	-0.12099707550525807	0.9036933515852457	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.01722285201834	-0.025141935074822236	0.21680268278590178	-0.11596690018661135	0.9076787745876287	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0807991217951052	-0.09449476570250707	0.21310144371759995	-0.4434262107943795	0.6574574808167748	0.8252140251267094	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0209626325934438	-0.022714684468874667	0.21670110206888646	-0.10482034586817175	0.9165183653166874	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
3.6836864020673676	-0.010623676514914224	0.282033161926465	-0.037668182146907085	0.9699522449523885	0.9888948234243181	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0733195606448975	0.2765832961626189	0.208765481285739	1.324851668289247	0.1852203538644915	0.3964249704472094	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0733195606448975	0.13034518815289095	0.20834769211332402	0.6256137844905615	0.5315682951548388	0.7443224008732431	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
42.70081714212557	0.40913837855715207	0.848013764111734	0.48246667197166404	0.6294744685027465	0.8100893392022971	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.043401316044067	-0.02392598536867985	0.21676029064344696	-0.11037992843456808	0.912108070641073	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0770593412200014	-0.3509005223273168	0.2158847614279511	-1.625406629010383	0.10407594435111966	0.2705273221555238	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
43.57218601612477	-0.7348102842362175	0.3911494773524658	-1.8785920134927807	0.06030022249476036	0.1882543531543738	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.6305468663353675	0.8155855967954434	0.23356609338959608	3.4918835390846703	4.7962732192114864e-4	0.005111747963362078	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.01722285201834	-0.001578060848620341	0.21665535527594565	-0.007283738020740014	0.994188469274732	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.3650224455029958	0.5471511571201486	0.21101529615149742	2.5929454740917173	0.009515785581463432	0.04987170774033118	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.3575428843527881	-0.1542506609599232	0.24094783737459768	-0.6401827990682988	0.522053764179842	0.7376005755860003	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
10.493826829331432	-0.060940269166486906	0.6154120167405587	-0.09902352815476091	0.9211195891463003	0.9658369827082957	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.1294162692714549	0.5262446568957604	0.21039543302221178	2.5012171097849065	0.012376727778328732	0.060484214458558026	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.01722285201834	0.058921873980001156	0.21479563940428217	0.2743159690923711	0.7838418134790394	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0770593412200014	-0.2279927567645127	0.218030603783116	-1.0456915350805818	0.2957034722801699	0.5357110265369655	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
9.499045196353816	-0.12190200164990181	0.3505990326914315	-0.34769634335297767	0.7280682431132595	0.8725283086355519	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.5669705965586023	-0.4361543373330762	0.24704966391968577	-1.765452056938912	0.07748782102080919	0.225054319791979	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.724041380712963	0.38806028991989344	0.25261771142447326	1.5361563040519997	0.12450004992882484	0.30760304896531854	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
4.181077218556176	0.1311066235175547	0.3122887712871798	0.419824968336724	0.674613323462096	0.836168767404788	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
4.828059258049138	-0.017345840185946215	0.3289165370366941	-0.05273629700172571	0.9579420184261082	0.9833493115486991	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
13.048096962127346	-0.09190237703357726	0.6186472091406201	-0.1485537729350487	0.8819057520028252	0.9531950296485489	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.5258330102324602	0.6281106237320617	0.22913609867392754	2.7412120018063826	0.006121299735513175	0.035429018295283214	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.0060035102930285	-5.326660019063582e-6	0.2172665737663465	-2.4516702807639407e-5	0.99998043850135	NA	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
1.170553855597597	-0.10001038589831411	0.22451189159596607	-0.4454569652742218	0.655989553032325	0.8244065022348315	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
